date,modal_price
2013-02-12,1475.0
2013-02-13,1470.0
2013-02-14,1480.0
2013-02-15,1480.0
2013-02-16,1490.0
2013-02-17,1480.0
2013-02-18,1470.0
2013-02-19,1475.0
2013-02-20,1480.0
2013-02-21,1490.0
2013-02-22,1485.0
2013-02-23,1490.0
2013-02-24,1495.0
2013-02-25,1500.0
2013-02-26,1490.0
2013-02-27,1500.0
2013-02-28,1500.0
2013-03-01,1510.0
2013-03-02,1500.0
2013-03-03,1505.0
2013-03-04,1510.0
2013-03-05,1470.0
2013-03-06,1485.0
2013-03-07,1475.0
2013-03-08,1480.0
2013-03-09,1470.0
2013-03-10,1465.0
2013-03-11,1460.0
2013-03-12,1450.0
2013-03-13,1425.0
2013-03-14,1410.0
2013-03-15,1400.0
2013-03-16,1415.0
2013-03-17,1407.5
2013-03-18,1400.0
2013-03-19,1410.0
2013-03-20,1400.0
2013-03-21,1425.0
2013-03-22,1420.0
2013-03-23,1425.0
2013-03-24,1432.5
2013-03-25,1440.0
2013-03-26,1420.0
2013-03-27,1413.3333333333333
2013-03-28,1406.6666666666667
2013-03-29,1400.0
2013-03-30,1400.0
2013-03-31,1400.0
2013-04-01,1400.0
2013-04-02,1410.0
2013-04-03,1400.0
2013-04-04,1370.0
2013-04-05,1370.0
2013-04-06,1375.0
2013-04-07,1372.5
2013-04-08,1370.0
2013-04-09,1360.0
2013-04-10,1350.0
2013-04-11,1325.0
2013-04-12,1330.0
2013-04-13,1340.0
2013-04-14,1345.0
2013-04-15,1350.0
2013-04-16,1355.0
2013-04-17,1355.0
2013-04-18,1350.0
2013-04-19,1355.0
2013-04-20,1355.0
2013-04-21,1355.0
2013-04-22,1355.0
2013-04-23,1354.0
2013-04-24,1356.0
2013-04-25,1355.0
2013-04-26,1355.0
2013-04-27,1352.0
2013-04-28,1352.5
2013-04-29,1353.0
2013-04-30,1353.0
2013-05-01,1354.0
2013-05-02,1354.0
2013-05-03,1353.0
2013-05-04,1355.0
2013-05-05,1356.5
2013-05-06,1358.0
2013-05-07,1355.0
2013-05-08,1355.0
2013-05-09,1355.0
2013-05-10,1356.0
2013-05-11,1355.0
2013-05-12,1355.5
2013-05-13,1356.0
2013-05-14,1358.0
2013-05-15,1355.0
2013-05-16,1358.0
2013-05-17,1360.0
2013-05-18,1360.0
2013-05-19,1361.0
2013-05-20,1362.0
2013-05-21,1360.0
2013-05-22,1375.0
2013-05-23,1390.0
2013-05-24,1425.0
2013-05-25,1430.0
2013-05-26,1435.0
2013-05-27,1440.0
2013-05-28,1425.0
2013-05-29,1420.0
2013-05-30,1420.0
2013-05-31,1410.0
2013-06-01,1420.0
2013-06-02,1420.0
2013-06-03,1420.0
2013-06-04,1415.0
2013-06-05,1420.0
2013-06-06,1430.0
2013-06-07,1450.0
2013-06-08,1450.0
2013-06-09,1457.5
2013-06-10,1465.0
2013-06-11,1470.0
2013-06-12,1455.0
2013-06-13,1440.0
2013-06-14,1430.0
2013-06-15,1425.0
2013-06-16,1425.0
2013-06-17,1425.0
2013-06-18,1425.0
2013-06-19,1415.0
2013-06-20,1415.0
2013-06-21,1400.0
2013-06-22,1390.0
2013-06-23,1387.5
2013-06-24,1385.0
2013-06-25,1385.0
2013-06-26,1390.0
2013-06-27,1390.0
2013-06-28,1395.0
2013-06-29,1380.0
2013-06-30,1385.0
2013-07-01,1390.0
2013-07-02,1390.0
2013-07-03,1400.0
2013-07-04,1400.0
2013-07-05,1390.0
2013-07-06,1390.0
2013-07-07,1392.5
2013-07-08,1395.0
2013-07-09,1400.0
2013-07-10,1390.0
2013-07-11,1390.0
2013-07-12,1385.0
2013-07-13,1390.0
2013-07-14,1395.0
2013-07-15,1400.0
2013-07-16,1400.0
2013-07-17,1410.0
2013-07-18,1410.0
2013-07-19,1420.0
2013-07-20,1425.0
2013-07-21,1422.5
2013-07-22,1420.0
2013-07-23,1415.0
2013-07-24,1400.0
2013-07-25,1410.0
2013-07-26,1400.0
2013-07-27,1390.0
2013-07-28,1387.5
2013-07-29,1385.0
2013-07-30,1395.0
2013-07-31,1390.0
2013-08-01,1390.0
2013-08-02,1390.0
2013-08-03,1385.0
2013-08-04,1387.5
2013-08-05,1390.0
2013-08-06,1400.0
2013-08-07,1390.0
2013-08-08,1390.0
2013-08-09,1390.0
2013-08-10,1395.0
2013-08-11,1390.0
2013-08-12,1385.0
2013-08-13,1390.0
2013-08-14,1400.0
2013-08-15,1400.0
2013-08-16,1400.0
2013-08-17,1410.0
2013-08-18,1395.0
2013-08-19,1380.0
2013-08-20,1390.0
2013-08-21,1390.0
2013-08-22,1395.0
2013-08-23,1400.0
2013-08-24,1400.0
2013-08-25,1397.5
2013-08-26,1395.0
2013-08-27,1400.0
2013-08-28,1395.0
2013-08-29,1400.0
2013-08-30,1400.0
2013-08-31,1395.0
2013-09-01,1397.5
2013-09-02,1400.0
2013-09-03,1410.0
2013-09-04,1410.0
2013-09-05,1405.0
2013-09-06,1410.0
2013-09-07,1410.0
2013-09-08,1415.0
2013-09-09,1420.0
2013-09-10,1420.0
2013-09-11,1415.0
2013-09-12,1420.0
2013-09-13,1425.0
2013-09-14,1415.0
2013-09-15,1415.0
2013-09-16,1415.0
2013-09-17,1420.0
2013-09-18,1420.0
2013-09-19,1420.0
2013-09-20,1425.0
2013-09-21,1425.0
2013-09-22,1427.5
2013-09-23,1430.0
2013-09-24,1430.0
2013-09-25,1435.0
2013-09-26,1435.0
2013-09-27,1420.0
2013-09-28,1425.0
2013-09-29,1427.5
2013-09-30,1430.0
2013-10-01,1425.0
2013-10-02,1425.0
2013-10-03,1425.0
2013-10-04,1425.0
2013-10-05,1425.0
2013-10-06,1431.6666666666667
2013-10-07,1438.3333333333333
2013-10-08,1445.0
2013-10-09,1450.0
2013-10-10,1450.0
2013-10-11,1455.0
2013-10-12,1450.0
2013-10-13,1447.5
2013-10-14,1445.0
2013-10-15,1450.0
2013-10-16,1485.0
2013-10-17,1510.0
2013-10-18,1510.0
2013-10-19,1505.0
2013-10-20,1507.5
2013-10-21,1510.0
2013-10-22,1490.0
2013-10-23,1480.0
2013-10-24,1475.0
2013-10-25,1480.0
2013-10-26,1470.0
2013-10-27,1475.0
2013-10-28,1480.0
2013-10-29,1485.0
2013-10-30,1480.0
2013-10-31,1480.0
2013-11-01,1485.0
2013-11-02,1480.0
2013-11-03,1480.0
2013-11-04,1480.0
2013-11-05,1480.0
2013-11-06,1485.0
2013-11-07,1485.0
2013-11-08,1490.0
2013-11-09,1490.0
2013-11-10,1492.5
2013-11-11,1495.0
2013-11-12,1500.0
2013-11-13,1500.0
2013-11-14,1490.0
2013-11-15,1500.0
2013-11-16,1500.0
2013-11-17,1505.0
2013-11-18,1510.0
2013-11-19,1500.0
2013-11-20,1500.0
2013-11-21,1510.0
2013-11-22,1530.0
2013-11-23,1530.0
2013-11-24,1540.0
2013-11-25,1550.0
2013-11-26,1550.0
2013-11-27,1560.0
2013-11-28,1570.0
2013-11-29,1550.0
2013-11-30,1560.0
2013-12-01,1560.0
2013-12-02,1560.0
2013-12-03,1565.0
2013-12-04,1550.0
2013-12-05,1560.0
2013-12-06,1550.0
2013-12-07,1550.0
2013-12-08,1555.0
2013-12-09,1560.0
2013-12-10,1560.0
2013-12-11,1580.0
2013-12-12,1575.0
2013-12-13,1570.0
2013-12-14,1575.0
2013-12-15,1572.5
2013-12-16,1570.0
2013-12-17,1570.0
2013-12-18,1580.0
2013-12-19,1580.0
2013-12-20,1575.0
2013-12-21,1575.0
2013-12-22,1572.5
2013-12-23,1570.0
2013-12-24,1560.0
2013-12-25,1570.0
2013-12-26,1570.0
2013-12-27,1570.0
2013-12-28,1575.0
2013-12-29,1570.0
2013-12-30,1565.0
2013-12-31,1560.0
2014-01-01,1575.0
2014-01-02,1580.0
2014-01-03,1580.0
2014-01-04,1588.0
2014-01-05,1596.0
2014-01-06,1604.0
2014-01-07,1612.0
2014-01-08,1620.0
2014-01-09,1630.0
2014-01-10,1625.0
2014-01-11,1630.0
2014-01-12,1627.5
2014-01-13,1625.0
2014-01-14,1625.0
2014-01-15,1640.0
2014-01-16,1640.0
2014-01-17,1650.0
2014-01-18,1650.0
2014-01-19,1660.0
2014-01-20,1670.0
2014-01-21,1670.0
2014-01-22,1675.0
2014-01-23,1675.0
2014-01-24,1680.0
2014-01-25,1680.0
2014-01-26,1665.0
2014-01-27,1650.0
2014-01-28,1650.0
2014-01-29,1680.0
2014-01-30,1680.0
2014-01-31,1670.0
2014-02-01,1675.0
2014-02-02,1672.5
2014-02-03,1670.0
2014-02-04,1680.0
2014-02-05,1680.0
2014-02-06,1675.0
2014-02-07,1675.0
2014-02-08,1680.0
2014-02-09,1680.0
2014-02-10,1680.0
2014-02-11,1675.0
2014-02-12,1680.0
2014-02-13,1660.0
2014-02-14,1660.0
2014-02-15,1670.0
2014-02-16,1660.0
2014-02-17,1650.0
2014-02-18,1640.0
2014-02-19,1660.0
2014-02-20,1670.0
2014-02-21,1670.0
2014-02-22,1650.0
2014-02-23,1650.0
2014-02-24,1650.0
2014-02-25,1640.0
2014-02-26,1650.0
2014-02-27,1660.0
2014-02-28,1650.0
2014-03-01,1660.0
2014-03-02,1665.0
2014-03-03,1670.0
2014-03-04,1670.0
2014-03-05,1680.0
2014-03-06,1690.0
2014-03-07,1700.0
2014-03-08,1690.0
2014-03-09,1700.0
2014-03-10,1710.0
2014-03-11,1700.0
2014-03-12,1700.0
2014-03-13,1710.0
2014-03-14,1690.0
2014-03-15,1690.0
2014-03-16,1683.3333333333333
2014-03-17,1676.6666666666667
2014-03-18,1670.0
2014-03-19,1670.0
2014-03-20,1650.0
2014-03-21,1650.0
2014-03-22,1620.0
2014-03-23,1595.0
2014-03-24,1570.0
2014-03-25,1540.0
2014-03-26,1520.0
2014-03-27,1535.0
2014-03-28,1530.0
2014-03-29,1540.0
2014-03-30,1535.0
2014-03-31,1530.0
2014-04-01,1520.0
2014-04-02,1510.0
2014-04-03,1520.0
2014-04-04,1520.0
2014-04-05,1510.0
2014-04-06,1480.0
2014-04-07,1450.0
2014-04-08,1440.0
2014-04-09,1420.0
2014-04-10,1410.0
2014-04-11,1420.0
2014-04-12,1420.0
2014-04-13,1415.0
2014-04-14,1410.0
2014-04-15,1410.0
2014-04-16,1400.0
2014-04-17,1405.0
2014-04-18,1410.0
2014-04-19,1410.0
2014-04-20,1412.5
2014-04-21,1415.0
2014-04-22,1410.0
2014-04-23,1405.0
2014-04-24,1407.5
2014-04-25,1410.0
2014-04-26,1410.0
2014-04-27,1407.5
2014-04-28,1405.0
2014-04-29,1400.0
2014-04-30,1400.0
2014-05-01,1400.0
2014-05-02,1400.0
2014-05-03,1400.0
2014-05-04,1405.0
2014-05-05,1410.0
2014-05-06,1410.0
2014-05-07,1400.0
2014-05-08,1405.0
2014-05-09,1400.0
2014-05-10,1400.0
2014-05-11,1402.5
2014-05-12,1405.0
2014-05-13,1405.0
2014-05-14,1400.0
2014-05-15,1400.0
2014-05-16,1400.0
2014-05-17,1400.0
2014-05-18,1400.0
2014-05-19,1400.0
2014-05-20,1400.0
2014-05-21,1400.0
2014-05-22,1400.0
2014-05-23,1405.0
2014-05-24,1405.0
2014-05-25,1402.5
2014-05-26,1400.0
2014-05-27,1400.0
2014-05-28,1405.0
2014-05-29,1400.0
2014-05-30,1400.0
2014-05-31,1400.0
2014-06-01,1402.5
2014-06-02,1405.0
2014-06-03,1400.0
2014-06-04,1405.0
2014-06-05,1405.0
2014-06-06,1400.0
2014-06-07,1405.0
2014-06-08,1402.5
2014-06-09,1400.0
2014-06-10,1405.0
2014-06-11,1400.0
2014-06-12,1410.0
2014-06-13,1410.0
2014-06-14,1405.0
2014-06-15,1407.5
2014-06-16,1410.0
2014-06-17,1400.0
2014-06-18,1400.0
2014-06-19,1400.0
2014-06-20,1405.0
2014-06-21,1405.0
2014-06-22,1402.5
2014-06-23,1400.0
2014-06-24,1405.0
2014-06-25,1405.0
2014-06-26,1400.0
2014-06-27,1400.0
2014-06-28,1400.0
2014-06-29,1400.0
2014-06-30,1400.0
2014-07-01,1405.0
2014-07-02,1410.0
2014-07-03,1405.0
2014-07-04,1400.0
2014-07-05,1400.0
2014-07-06,1400.0
2014-07-07,1400.0
2014-07-08,1400.0
2014-07-09,1380.0
2014-07-10,1400.0
2014-07-11,1375.0
2014-07-12,1400.0
2014-07-13,1400.0
2014-07-14,1400.0
2014-07-15,1405.0
2014-07-16,1410.0
2014-07-17,1420.0
2014-07-18,1430.0
2014-07-19,1425.0
2014-07-20,1417.5
2014-07-21,1410.0
2014-07-22,1410.0
2014-07-23,1400.0
2014-07-24,1400.0
2014-07-25,1400.0
2014-07-26,1400.0
2014-07-27,1402.5
2014-07-28,1405.0
2014-07-29,1405.0
2014-07-30,1400.0
2014-07-31,1400.0
2014-08-01,1400.0
2014-08-02,1410.0
2014-08-03,1405.0
2014-08-04,1400.0
2014-08-05,1410.0
2014-08-06,1410.0
2014-08-07,1410.0
2014-08-08,1400.0
2014-08-09,1410.0
2014-08-10,1410.0
2014-08-11,1410.0
2014-08-12,1400.0
2014-08-13,1400.0
2014-08-14,1410.0
2014-08-15,1405.0
2014-08-16,1400.0
2014-08-17,1400.0
2014-08-18,1400.0
2014-08-19,1400.0
2014-08-20,1405.0
2014-08-21,1405.0
2014-08-22,1400.0
2014-08-23,1410.0
2014-08-24,1405.0
2014-08-25,1400.0
2014-08-26,1400.0
2014-08-27,1400.0
2014-08-28,1410.0
2014-08-29,1410.0
2014-08-30,1406.6666666666667
2014-08-31,1403.3333333333333
2014-09-01,1400.0
2014-09-02,1400.0
2014-09-03,1400.0
2014-09-04,1410.0
2014-09-05,1410.0
2014-09-06,1410.0
2014-09-07,1410.0
2014-09-08,1410.0
2014-09-09,1410.0
2014-09-10,1410.0
2014-09-11,1410.0
2014-09-12,1410.0
2014-09-13,1430.0
2014-09-14,1430.0
2014-09-15,1430.0
2014-09-16,1430.0
2014-09-17,1430.0
2014-09-18,1435.0
2014-09-19,1420.0
2014-09-20,1410.0
2014-09-21,1415.0
2014-09-22,1420.0
2014-09-23,1430.0
2014-09-24,1420.0
2014-09-25,1410.0
2014-09-26,1410.0
2014-09-27,1415.0
2014-09-28,1412.5
2014-09-29,1410.0
2014-09-30,1410.0
2014-10-01,1400.0
2014-10-02,1405.0
2014-10-03,1410.0
2014-10-04,1410.0
2014-10-05,1415.0
2014-10-06,1420.0
2014-10-07,1420.0
2014-10-08,1420.0
2014-10-09,1425.0
2014-10-10,1425.0
2014-10-11,1420.0
2014-10-12,1420.0
2014-10-13,1420.0
2014-10-14,1420.0
2014-10-15,1425.0
2014-10-16,1422.5
2014-10-17,1420.0
2014-10-18,1415.0
2014-10-19,1415.0
2014-10-20,1415.0
2014-10-21,1417.5
2014-10-22,1420.0
2014-10-23,1415.0
2014-10-24,1420.0
2014-10-25,1425.0
2014-10-26,1422.5
2014-10-27,1420.0
2014-10-28,1430.0
2014-10-29,1430.0
2014-10-30,1400.0
2014-10-31,1400.0
2014-11-01,1425.0
2014-11-02,1427.5
2014-11-03,1430.0
2014-11-04,1425.0
2014-11-05,1430.0
2014-11-06,1430.0
2014-11-07,1425.0
2014-11-08,1420.0
2014-11-09,1420.0
2014-11-10,1420.0
2014-11-11,1410.0
2014-11-12,1420.0
2014-11-13,1420.0
2014-11-14,1410.0
2014-11-15,1420.0
2014-11-16,1422.5
2014-11-17,1425.0
2014-11-18,1420.0
2014-11-19,1420.0
2014-11-20,1420.0
2014-11-21,1410.0
2014-11-22,1420.0
2014-11-23,1420.0
2014-11-24,1420.0
2014-11-25,1420.0
2014-11-26,1410.0
2014-11-27,1410.0
2014-11-28,1420.0
2014-11-29,1420.0
2014-11-30,1422.5
2014-12-01,1425.0
2014-12-02,1440.0
2014-12-03,1440.0
2014-12-04,1430.0
2014-12-05,1425.0
2014-12-06,1440.0
2014-12-07,1435.0
2014-12-08,1430.0
2014-12-09,1430.0
2014-12-10,1425.0
2014-12-11,1440.0
2014-12-12,1450.0
2014-12-13,1450.0
2014-12-14,1447.5
2014-12-15,1445.0
2014-12-16,1450.0
2014-12-17,1500.0
2014-12-18,1490.0
2014-12-19,1500.0
2014-12-20,1520.0
2014-12-21,1522.5
2014-12-22,1525.0
2014-12-23,1520.0
2014-12-24,1530.0
2014-12-25,1540.0
2014-12-26,1540.0
2014-12-27,1530.0
2014-12-28,1535.0
2014-12-29,1540.0
2014-12-30,1550.0
2014-12-31,1570.0
2015-01-01,1565.0
2015-01-02,1580.0
2015-01-03,1580.0
2015-01-04,1590.0
2015-01-05,1600.0
2015-01-06,1600.0
2015-01-07,1610.0
2015-01-08,1600.0
2015-01-09,1600.0
2015-01-10,1610.0
2015-01-11,1600.0
2015-01-12,1590.0
2015-01-13,1600.0
2015-01-14,1590.0
2015-01-15,1580.0
2015-01-16,1570.0
2015-01-17,1580.0
2015-01-18,1590.0
2015-01-19,1600.0
2015-01-20,1590.0
2015-01-21,1580.0
2015-01-22,1600.0
2015-01-23,1590.0
2015-01-24,1590.0
2015-01-25,1590.0
2015-01-26,1590.0
2015-01-27,1590.0
2015-01-28,1580.0
2015-01-29,1590.0
2015-01-30,1585.0
2015-01-31,1580.0
2015-02-01,1582.5
2015-02-02,1585.0
2015-02-03,1590.0
2015-02-04,1590.0
2015-02-05,1590.0
2015-02-06,1580.0
2015-02-07,1560.0
2015-02-08,1565.0
2015-02-09,1570.0
2015-02-10,1560.0
2015-02-11,1550.0
2015-02-12,1560.0
2015-02-13,1540.0
2015-02-14,1540.0
2015-02-15,1537.5
2015-02-16,1535.0
2015-02-17,1540.0
2015-02-18,1540.0
2015-02-19,1540.0
2015-02-20,1485.0
2015-02-21,1430.0
2015-02-22,1430.0
2015-02-23,1430.0
2015-02-24,1430.0
2015-02-25,1430.0
2015-02-26,1470.0
2015-02-27,1475.0
2015-02-28,1480.0
2015-03-01,1475.0
2015-03-02,1470.0
2015-03-03,1470.0
2015-03-04,1475.0
2015-03-05,1470.0
2015-03-06,1465.0
2015-03-07,1460.0
2015-03-08,1460.0
2015-03-09,1460.0
2015-03-10,1465.0
2015-03-11,1470.0
2015-03-12,1475.0
2015-03-13,1500.0
2015-03-14,1530.0
2015-03-15,1540.0
2015-03-16,1550.0
2015-03-17,1547.5
2015-03-18,1545.0
2015-03-19,1550.0
2015-03-20,1540.0
2015-03-21,1545.0
2015-03-22,1532.5
2015-03-23,1520.0
2015-03-24,1510.0
2015-03-25,1500.0
2015-03-26,1480.0
2015-03-27,1460.0
2015-03-28,1450.0
2015-03-29,1450.0
2015-03-30,1450.0
2015-03-31,1450.0
2015-04-01,1460.0
2015-04-02,1450.0
2015-04-03,1450.0
2015-04-04,1470.0
2015-04-05,1470.0
2015-04-06,1470.0
2015-04-07,1460.0
2015-04-08,1450.0
2015-04-09,1450.0
2015-04-10,1460.0
2015-04-11,1450.0
2015-04-12,1450.0
2015-04-13,1450.0
2015-04-14,1450.0
2015-04-15,1455.0
2015-04-16,1450.0
2015-04-17,1450.0
2015-04-18,1455.0
2015-04-19,1452.5
2015-04-20,1450.0
2015-04-21,1455.0
2015-04-22,1450.0
2015-04-23,1450.5555555555557
2015-04-24,1451.111111111111
2015-04-25,1451.6666666666667
2015-04-26,1452.2222222222222
2015-04-27,1452.7777777777778
2015-04-28,1453.3333333333333
2015-04-29,1453.888888888889
2015-04-30,1454.4444444444443
2015-05-01,1455.0
2015-05-02,1455.0
2015-05-03,1452.5
2015-05-04,1450.0
2015-05-05,1450.0
2015-05-06,1450.0
2015-05-07,1452.0
2015-05-08,1453.5
2015-05-09,1455.0
2015-05-10,1452.5
2015-05-11,1450.0
2015-05-12,1450.0
2015-05-13,1452.0
2015-05-14,1455.0
2015-05-15,1450.0
2015-05-16,1455.0
2015-05-17,1452.5
2015-05-18,1450.0
2015-05-19,1452.0
2015-05-20,1450.0
2015-05-21,1450.0
2015-05-22,1455.0
2015-05-23,1452.0
2015-05-24,1451.0
2015-05-25,1450.0
2015-05-26,1450.0
2015-05-27,1455.0
2015-05-28,1450.0
2015-05-29,1450.0
2015-05-30,1450.0
2015-05-31,1450.0
2015-06-01,1450.0
2015-06-02,1450.0
2015-06-03,1455.0
2015-06-04,1450.0
2015-06-05,1450.0
2015-06-06,1452.0
2015-06-07,1451.0
2015-06-08,1450.0
2015-06-09,1450.0
2015-06-10,1455.0
2015-06-11,1455.0
2015-06-12,1450.0
2015-06-13,1455.0
2015-06-14,1452.5
2015-06-15,1450.0
2015-06-16,1455.0
2015-06-17,1455.0
2015-06-18,1450.0
2015-06-19,1450.0
2015-06-20,1450.0
2015-06-21,1452.5
2015-06-22,1455.0
2015-06-23,1455.0
2015-06-24,1450.0
2015-06-25,1452.0
2015-06-26,1452.0
2015-06-27,1450.0
2015-06-28,1450.0
2015-06-29,1450.0
2015-06-30,1450.0
2015-07-01,1425.0
2015-07-02,1400.0
2015-07-03,1390.0
2015-07-04,1380.0
2015-07-05,1375.0
2015-07-06,1370.0
2015-07-07,1375.0
2015-07-08,1360.0
2015-07-09,1370.0
2015-07-10,1375.0
2015-07-11,1380.0
2015-07-12,1377.5
2015-07-13,1375.0
2015-07-14,1375.0
2015-07-15,1380.0
2015-07-16,1375.0
2015-07-17,1375.0
2015-07-18,1370.0
2015-07-19,1371.6666666666667
2015-07-20,1373.3333333333333
2015-07-21,1375.0
2015-07-22,1380.0
2015-07-23,1375.0
2015-07-24,1375.0
2015-07-25,1370.0
2015-07-26,1370.0
2015-07-27,1370.0
2015-07-28,1360.0
2015-07-29,1370.0
2015-07-30,1370.0
2015-07-31,1370.0
2015-08-01,1370.0
2015-08-02,1372.5
2015-08-03,1375.0
2015-08-04,1370.0
2015-08-05,1375.0
2015-08-06,1375.0
2015-08-07,1370.0
2015-08-08,1375.0
2015-08-09,1375.0
2015-08-10,1375.0
2015-08-11,1370.0
2015-08-12,1375.0
2015-08-13,1380.0
2015-08-14,1380.0
2015-08-15,1381.6666666666667
2015-08-16,1383.3333333333333
2015-08-17,1385.0
2015-08-18,1385.0
2015-08-19,1380.0
2015-08-20,1385.0
2015-08-21,1385.0
2015-08-22,1380.0
2015-08-23,1381.6666666666667
2015-08-24,1383.3333333333333
2015-08-25,1385.0
2015-08-26,1380.0
2015-08-27,1380.0
2015-08-28,1385.0
2015-08-29,1385.0
2015-08-30,1385.0
2015-08-31,1385.0
2015-09-01,1380.0
2015-09-02,1380.0
2015-09-03,1385.0
2015-09-04,1385.0
2015-09-05,1400.0
2015-09-06,1400.0
2015-09-07,1400.0
2015-09-08,1400.0
2015-09-09,1420.0
2015-09-10,1430.0
2015-09-11,1440.0
2015-09-12,1450.0
2015-09-13,1450.0
2015-09-14,1450.0
2015-09-15,1450.0
2015-09-16,1450.0
2015-09-17,1460.0
2015-09-18,1460.0
2015-09-19,1470.0
2015-09-20,1472.0
2015-09-21,1474.0
2015-09-22,1460.0
2015-09-23,1470.0
2015-09-24,1470.0
2015-09-25,1475.0
2015-09-26,1475.0
2015-09-27,1482.5
2015-09-28,1490.0
2015-09-29,1490.0
2015-09-30,1500.0
2015-10-01,1500.0
2015-10-02,1500.0
2015-10-03,1500.0
2015-10-04,1505.0
2015-10-05,1510.0
2015-10-06,1510.0
2015-10-07,1517.5
2015-10-08,1525.0
2015-10-09,1525.0
2015-10-10,1525.0
2015-10-11,1522.5
2015-10-12,1520.0
2015-10-13,1520.0
2015-10-14,1525.0
2015-10-15,1540.0
2015-10-16,1540.0
2015-10-17,1530.0
2015-10-18,1527.5
2015-10-19,1525.0
2015-10-20,1530.0
2015-10-21,1530.0
2015-10-22,1535.0
2015-10-23,1525.0
2015-10-24,1530.0
2015-10-25,1527.5
2015-10-26,1525.0
2015-10-27,1530.0
2015-10-28,1520.0
2015-10-29,1500.0
2015-10-30,1500.0
2015-10-31,1520.0
2015-11-01,1515.0
2015-11-02,1510.0
2015-11-03,1500.0
2015-11-04,1510.0
2015-11-05,1510.0
2015-11-06,1520.0
2015-11-07,1500.0
2015-11-08,1500.0
2015-11-09,1500.0
2015-11-10,1510.0
2015-11-11,1510.0
2015-11-12,1515.0
2015-11-13,1520.0
2015-11-14,1520.0
2015-11-15,1522.5
2015-11-16,1525.0
2015-11-17,1515.0
2015-11-18,1510.0
2015-11-19,1510.0
2015-11-20,1520.0
2015-11-21,1520.0
2015-11-22,1522.5
2015-11-23,1525.0
2015-11-24,1520.0
2015-11-25,1525.0
2015-11-26,1525.0
2015-11-27,1530.0
2015-11-28,1530.0
2015-11-29,1523.3333333333333
2015-11-30,1516.6666666666667
2015-12-01,1510.0
2015-12-02,1520.0
2015-12-03,1530.0
2015-12-04,1525.0
2015-12-05,1520.0
2015-12-06,1525.0
2015-12-07,1530.0
2015-12-08,1525.0
2015-12-09,1525.0
2015-12-10,1550.0
2015-12-11,1550.0
2015-12-12,1570.0
2015-12-13,1570.0
2015-12-14,1570.0
2015-12-15,1575.0
2015-12-16,1560.0
2015-12-17,1560.0
2015-12-18,1580.0
2015-12-19,1600.0
2015-12-20,1605.0
2015-12-21,1610.0
2015-12-22,1610.0
2015-12-23,1600.0
2015-12-24,1600.0
2015-12-25,1580.0
2015-12-26,1580.0
2015-12-27,1590.0
2015-12-28,1600.0
2015-12-29,1610.0
2015-12-30,1600.0
2015-12-31,1580.0
2016-01-01,1580.0
2016-01-02,1580.0
2016-01-03,1590.0
2016-01-04,1600.0
2016-01-05,1600.0
2016-01-06,1580.0
2016-01-07,1580.0
2016-01-08,1600.0
2016-01-09,1600.0
2016-01-10,1587.5
2016-01-11,1575.0
2016-01-12,1585.0
2016-01-13,1585.0
2016-01-14,1580.0
2016-01-15,1600.0
2016-01-16,1600.0
2016-01-17,1600.0
2016-01-18,1600.0
2016-01-19,1610.0
2016-01-20,1625.0
2016-01-21,1628.0
2016-01-22,1631.0
2016-01-23,1634.0
2016-01-24,1637.0
2016-01-25,1640.0
2016-01-26,1643.3333333333333
2016-01-27,1646.6666666666667
2016-01-28,1650.0
2016-01-29,1640.0
2016-01-30,1660.0
2016-01-31,1660.0
2016-02-01,1660.0
2016-02-02,1660.0
2016-02-03,1650.0
2016-02-04,1650.0
2016-02-05,1655.0
2016-02-06,1655.0
2016-02-07,1647.5
2016-02-08,1640.0
2016-02-09,1640.0
2016-02-10,1650.0
2016-02-11,1660.0
2016-02-12,1660.0
2016-02-13,1663.75
2016-02-14,1667.5
2016-02-15,1671.25
2016-02-16,1675.0
2016-02-17,1675.0
2016-02-18,1650.0
2016-02-19,1630.0
2016-02-20,1625.0
2016-02-21,1630.0
2016-02-22,1635.0
2016-02-23,1640.0
2016-02-24,1630.0
2016-02-25,1630.0
2016-02-26,1630.0
2016-02-27,1630.0
2016-02-28,1630.0
2016-02-29,1630.0
2016-03-01,1630.0
2016-03-02,1630.0
2016-03-03,1630.0
2016-03-04,1630.0
2016-03-05,1630.0
2016-03-06,1635.0
2016-03-07,1640.0
2016-03-08,1640.0
2016-03-09,1630.0
2016-03-10,1630.0
2016-03-11,1625.0
2016-03-12,1625.0
2016-03-13,1627.5
2016-03-14,1630.0
2016-03-15,1635.0
2016-03-16,1640.0
2016-03-17,1675.0
2016-03-18,1700.0
2016-03-19,1680.0
2016-03-20,1665.0
2016-03-21,1650.0
2016-03-22,1630.0
2016-03-23,1625.0
2016-03-24,1627.5
2016-03-25,1630.0
2016-03-26,1640.0
2016-03-27,1600.0
2016-03-28,1560.0
2016-03-29,1527.5
2016-03-30,1495.0
2016-03-31,1462.5
2016-04-01,1430.0
2016-04-02,1420.0
2016-04-03,1420.0
2016-04-04,1420.0
2016-04-05,1425.0
2016-04-06,1425.0
2016-04-07,1435.0
2016-04-08,1435.0
2016-04-09,1440.0
2016-04-10,1445.0
2016-04-11,1450.0
2016-04-12,1460.0
2016-04-13,1525.0
